3.042386531829833984e+00,8.393361806869506836e+00,1.455561876296997070e+01,2.099548268318176270e+01,2.778689289093017578e+01,3.411329245567321777e+01,4.046134686470031738e+01,4.685060691833496094e+01,5.328240203857421875e+01,5.973266887664794922e+01,6.619840598106384277e+01,7.261804795265197754e+01,7.904688835144042969e+01,8.550726675987243652e+01,9.196017122268676758e+01,9.848308038711547852e+01,1.051586186885833740e+02,1.119144861698150635e+02,1.185008277893066406e+02,1.249629321098327637e+02,1.314416208267211914e+02,1.380225634574890137e+02,1.446874895095825195e+02,1.513831806182861328e+02,1.578771240711212158e+02,1.644423322677612305e+02,1.709191405773162842e+02,1.774159781932830811e+02,1.838803637027740479e+02,1.903438837528228760e+02,1.968054833412170410e+02,2.033027153015136719e+02,2.098018383979797363e+02,2.164336497783660889e+02,2.231439459323883057e+02,2.297456145286560059e+02,2.368733284473419189e+02,2.436068263053894043e+02,2.501682643890380859e+02,2.567506496906280518e+02,2.633033599853515625e+02
2.481613159179687500e-01,5.925297021865844727e+00,1.236944723129272461e+01,1.897547292709350586e+01,2.564406442642211914e+01,3.234481167793273926e+01,3.922123837471008301e+01,4.604176044464111328e+01,5.288604950904846191e+01,5.988863563537597656e+01,6.698216056823730469e+01,7.364266943931579590e+01,8.031102728843688965e+01,8.700926589965820312e+01,9.376578927040100098e+01,1.003190321922302246e+02,1.069115047454833984e+02,1.140788395404815674e+02,1.209563078880310059e+02,1.275403106212615967e+02,1.341459980010986328e+02,1.406246533393859863e+02,1.471152710914611816e+02,1.536080100536346436e+02,1.601053378582000732e+02,1.666014432907104492e+02,1.730913791656494141e+02,1.795878319740295410e+02,1.860918269157409668e+02,1.925933814048767090e+02,1.990824794769287109e+02,2.055756797790527344e+02,2.120738682746887207e+02,2.185655033588409424e+02,2.250577149391174316e+02,2.315592181682586670e+02,2.380445618629455566e+02,2.445357487201690674e+02,2.510266587734222412e+02,2.575050191879272461e+02,2.639827327728271484e+02
2.636201381683349609e-01,5.850582122802734375e+00,1.202961158752441406e+01,1.851116824150085449e+01,2.500352048873901367e+01,3.149986290931701660e+01,3.799066400527954102e+01,4.447829627990722656e+01,5.096368002891540527e+01,5.745676255226135254e+01,6.394367718696594238e+01,7.042699837684631348e+01,7.690187525749206543e+01,8.338676738739013672e+01,8.989322996139526367e+01,9.636764025688171387e+01,1.028450975418090820e+02,1.093620266914367676e+02,1.158589701652526855e+02,1.223374550342559814e+02,1.288275275230407715e+02,1.353353931903839111e+02,1.418490827083587646e+02,1.483221685886383057e+02,1.548069114685058594e+02,1.612902441024780273e+02,1.677583146095275879e+02,1.742321631908416748e+02,1.807208693027496338e+02,1.872078273296356201e+02,1.937267229557037354e+02,2.002690842151641846e+02,2.070543267726898193e+02,2.139359915256500244e+02,2.206084101200103760e+02,2.271838026046752930e+02,2.339475190639495850e+02,2.406979427337646484e+02,2.473067734241485596e+02,2.539800767898559570e+02,2.606372144222259521e+02
2.276101112365722656e-01,5.929165840148925781e+00,1.227194333076477051e+01,1.896868205070495605e+01,2.578620362281799316e+01,3.249895954132080078e+01,3.919677400588989258e+01,4.582334017753601074e+01,5.258996152877807617e+01,5.922166752815246582e+01,6.597629332542419434e+01,7.266312170028686523e+01,7.922107410430908203e+01,8.682853889465332031e+01,9.362188410758972168e+01,1.001190447807312012e+02,1.066569945812225342e+02,1.131804749965667725e+02,1.198129925727844238e+02,1.263563940525054932e+02,1.328393213748931885e+02,1.393338162899017334e+02,1.458341677188873291e+02,1.523266031742095947e+02,1.588177182674407959e+02,1.653143827915191650e+02,1.718019244670867920e+02,1.783129067420959473e+02,1.850638337135314941e+02,1.917214012145996094e+02,1.984276139736175537e+02,2.050698437690734863e+02,2.116682753562927246e+02,2.183131163120269775e+02,2.249417836666107178e+02,2.316011867523193359e+02,2.381654906272888184e+02,2.447320585250854492e+02,2.512836065292358398e+02,2.578814272880554199e+02,2.645320537090301514e+02
2.969882488250732422e-01,6.088235378265380859e+00,1.246786379814147949e+01,1.904365706443786621e+01,2.566809487342834473e+01,3.241130614280700684e+01,3.906827640533447266e+01,4.571448493003845215e+01,5.240789699554443359e+01,5.913117671012878418e+01,6.575070214271545410e+01,7.232014346122741699e+01,7.892257380485534668e+01,8.547792029380798340e+01,9.203954529762268066e+01,9.860898733139038086e+01,1.053171310424804688e+02,1.119611988067626953e+02,1.186067249774932861e+02,1.253212513923645020e+02,1.319558761119842529e+02,1.385803940296173096e+02,1.452196917533874512e+02,1.518889031410217285e+02,1.585090620517730713e+02,1.651117382049560547e+02,1.717192561626434326e+02,1.784741580486297607e+02,1.851218299865722656e+02,1.917181355953216553e+02,1.983397626876831055e+02,2.050365884304046631e+02,2.117043702602386475e+02,2.183166990280151367e+02,2.249432775974273682e+02,2.316153242588043213e+02,2.383384594917297363e+02,2.449997079372406006e+02,2.516420638561248779e+02,2.582794950008392334e+02,2.649164123535156250e+02
2.568757534027099609e-01,5.961521625518798828e+00,1.227095699310302734e+01,1.892940688133239746e+01,2.557135033607482910e+01,3.223522925376892090e+01,3.887812495231628418e+01,4.552924990653991699e+01,5.217126441001892090e+01,5.881854891777038574e+01,6.548560690879821777e+01,7.212304902076721191e+01,7.877172732353210449e+01,8.541595864295959473e+01,9.206815505027770996e+01,9.869781279563903809e+01,1.053603618144989014e+02,1.120039629936218262e+02,1.186693687438964844e+02,1.253247501850128174e+02,1.320036296844482422e+02,1.386435549259185791e+02,1.452959764003753662e+02,1.519307951927185059e+02,1.585760400295257568e+02,1.652246952056884766e+02,1.718707931041717529e+02,1.785090732574462891e+02,1.851483635902404785e+02,1.917840847969055176e+02,1.984224739074707031e+02,2.050987989902496338e+02,2.117672572135925293e+02,2.184385986328125000e+02,2.250836465358734131e+02,2.317093772888183594e+02,2.383577756881713867e+02,2.450280015468597412e+02,2.516660482883453369e+02,2.583011541366577148e+02,2.649618890285491943e+02
2.420506477355957031e-01,5.933059930801391602e+00,1.225391578674316406e+01,1.887723803520202637e+01,2.553333520889282227e+01,3.216343641281127930e+01,3.881860709190368652e+01,4.548596930503845215e+01,5.214146566390991211e+01,5.880413413047790527e+01,6.546984672546386719e+01,7.214116144180297852e+01,7.877740025520324707e+01,8.541417193412780762e+01,9.207195901870727539e+01,9.872885751724243164e+01,1.053547008037567139e+02,1.119922342300415039e+02,1.186476404666900635e+02,1.253119726181030273e+02,1.319738242626190186e+02,1.386257977485656738e+02,1.452734625339508057e+02,1.519451053142547607e+02,1.585806205272674561e+02,1.652273023128509521e+02,1.718636760711669922e+02,1.785378735065460205e+02,1.851811282634735107e+02,1.918401234149932861e+02,1.984861876964569092e+02,2.052110276222229004e+02,2.118767700195312500e+02,2.185470170974731445e+02,2.252172038555145264e+02,2.318789458274841309e+02,2.385490984916687012e+02,2.452060046195983887e+02,2.518792557716369629e+02,2.585551836490631104e+02,2.652138867378234863e+02
2.410218715667724609e-01,5.961768865585327148e+00,1.230912399291992188e+01,1.897943329811096191e+01,2.566975355148315430e+01,3.233817529678344727e+01,3.906723737716674805e+01,4.573957157135009766e+01,5.241098999977111816e+01,5.920659685134887695e+01,6.596664166450500488e+01,7.279290080070495605e+01,7.955584454536437988e+01,8.632156801223754883e+01,9.312220263481140137e+01,1.000464885234832764e+02,1.066736931800842285e+02,1.132651906013488770e+02,1.198371605873107910e+02,1.263911097049713135e+02,1.329006202220916748e+02,1.394241783618927002e+02,1.459557521343231201e+02,1.524895286560058594e+02,1.590391812324523926e+02,1.656895098686218262e+02,1.722628819942474365e+02,1.787867517471313477e+02,1.853077459335327148e+02,1.918272361755371094e+02,1.983623418807983398e+02,2.050214133262634277e+02,2.118406245708465576e+02,2.185268652439117432e+02,2.251546401977539062e+02,2.318353676795959473e+02,2.384981589317321777e+02,2.451685228347778320e+02,2.518339581489562988e+02,2.584956173896789551e+02,2.651667020320892334e+02
2.456560134887695312e-01,6.008167028427124023e+00,1.240628147125244141e+01,1.912120246887207031e+01,2.581857252120971680e+01,3.256858849525451660e+01,3.938020849227905273e+01,4.611255192756652832e+01,5.287071084976196289e+01,5.966476941108703613e+01,6.643258571624755859e+01,7.312237644195556641e+01,7.969726181030273438e+01,8.630110311508178711e+01,9.287918972969055176e+01,9.940062284469604492e+01,1.059261405467987061e+02,1.124589290618896484e+02,1.190498864650726318e+02,1.256909396648406982e+02,1.324481608867645264e+02,1.391838281154632568e+02,1.459781310558319092e+02,1.527768099308013916e+02,1.594934878349304199e+02,1.662601904869079590e+02,1.728805639743804932e+02,1.794732513427734375e+02,1.861297788619995117e+02,1.928069245815277100e+02,1.996198136806488037e+02,2.062451837062835693e+02,2.128629724979400635e+02,2.195080211162567139e+02,2.262592148780822754e+02,2.328213939666748047e+02,2.394794960021972656e+02,2.461019678115844727e+02,2.527388277053833008e+02,2.593146719932556152e+02,2.659106054306030273e+02
2.458782196044921875e-01,5.987627506256103516e+00,1.232498359680175781e+01,1.900196242332458496e+01,2.566185760498046875e+01,3.226430439949035645e+01,3.882725715637207031e+01,4.540724134445190430e+01,5.200403404235839844e+01,5.858919477462768555e+01,6.517204523086547852e+01,7.174202966690063477e+01,7.831675124168395996e+01,8.491072392463684082e+01,9.151524567604064941e+01,9.816001725196838379e+01,1.048102245330810547e+02,1.114131994247436523e+02,1.180684738159179688e+02,1.246849486827850342e+02,1.313187820911407471e+02,1.379556365013122559e+02,1.445647468566894531e+02,1.511428048610687256e+02,1.577358160018920898e+02,1.643427927494049072e+02,1.709103300571441650e+02,1.775245850086212158e+02,1.841354038715362549e+02,1.907711226940155029e+02,1.973787386417388916e+02,2.039532558917999268e+02,2.105391516685485840e+02,2.171500334739685059e+02,2.237350432872772217e+02,2.303071789741516113e+02,2.369159131050109863e+02,2.435015723705291748e+02,2.500727410316467285e+02,2.566550898551940918e+02,2.632545666694641113e+02
