1.439353375000000000e+06,1.201226750000000000e+06,1.151918250000000000e+06,1.128957250000000000e+06,1.116211375000000000e+06,1.108352250000000000e+06,1.103590750000000000e+06,1.100305000000000000e+06,1.098075875000000000e+06,1.096354375000000000e+06,1.095044750000000000e+06,1.094002875000000000e+06,1.093187875000000000e+06,1.092525625000000000e+06,1.091961750000000000e+06,1.091504250000000000e+06,1.091106875000000000e+06,1.090761750000000000e+06,1.090471000000000000e+06,1.090220875000000000e+06,1.089993750000000000e+06,1.089790000000000000e+06,1.089607375000000000e+06,1.089437500000000000e+06,1.089279000000000000e+06,1.089128750000000000e+06,1.088985375000000000e+06,1.088851625000000000e+06,1.088724875000000000e+06,1.088607625000000000e+06,1.088497375000000000e+06,1.088391750000000000e+06,1.088289250000000000e+06,1.088192000000000000e+06,1.088101875000000000e+06,1.088015375000000000e+06,1.087931125000000000e+06,1.087848750000000000e+06,1.087770875000000000e+06,1.087695375000000000e+06
1.327684000000000000e+06,1.146640250000000000e+06,1.104576750000000000e+06,1.084674250000000000e+06,1.073613250000000000e+06,1.067520250000000000e+06,1.063907375000000000e+06,1.061628125000000000e+06,1.060064500000000000e+06,1.058961875000000000e+06,1.058144000000000000e+06,1.057470125000000000e+06,1.056927625000000000e+06,1.056460875000000000e+06,1.056067500000000000e+06,1.055719000000000000e+06,1.055412250000000000e+06,1.055142250000000000e+06,1.054911250000000000e+06,1.054703000000000000e+06,1.054523375000000000e+06,1.054358500000000000e+06,1.054213000000000000e+06,1.054078750000000000e+06,1.053958000000000000e+06,1.053844875000000000e+06,1.053740125000000000e+06,1.053643500000000000e+06,1.053551500000000000e+06,1.053460000000000000e+06,1.053373375000000000e+06,1.053288875000000000e+06,1.053210000000000000e+06,1.053135375000000000e+06,1.053064875000000000e+06,1.052998875000000000e+06,1.052936250000000000e+06,1.052876625000000000e+06,1.052820000000000000e+06,1.052765750000000000e+06
2.938294500000000000e+06,1.981160250000000000e+06,1.691312625000000000e+06,1.552186375000000000e+06,1.464503000000000000e+06,1.406344000000000000e+06,1.365308375000000000e+06,1.334883250000000000e+06,1.312152000000000000e+06,1.294106625000000000e+06,1.279869875000000000e+06,1.268130625000000000e+06,1.259300500000000000e+06,1.252202000000000000e+06,1.246527875000000000e+06,1.241740500000000000e+06,1.237824250000000000e+06,1.234238375000000000e+06,1.231443500000000000e+06,1.229040500000000000e+06,1.226958750000000000e+06,1.225150250000000000e+06,1.223389250000000000e+06,1.221997750000000000e+06,1.220689000000000000e+06,1.219566250000000000e+06,1.218504500000000000e+06,1.217598625000000000e+06,1.216768125000000000e+06,1.216043750000000000e+06,1.215320000000000000e+06,1.214659875000000000e+06,1.214065625000000000e+06,1.213486500000000000e+06,1.212911500000000000e+06,1.212358875000000000e+06,1.211866250000000000e+06,1.211396750000000000e+06,1.210990875000000000e+06,1.210592875000000000e+06
2.389027000000000000e+06,1.585656375000000000e+06,1.401352250000000000e+06,1.302871375000000000e+06,1.251819500000000000e+06,1.220834000000000000e+06,1.200509500000000000e+06,1.185853875000000000e+06,1.175087750000000000e+06,1.166942750000000000e+06,1.160533750000000000e+06,1.155361750000000000e+06,1.150754250000000000e+06,1.147405250000000000e+06,1.144255375000000000e+06,1.141682500000000000e+06,1.139620750000000000e+06,1.137953000000000000e+06,1.136356000000000000e+06,1.135146500000000000e+06,1.134034000000000000e+06,1.133146000000000000e+06,1.132312250000000000e+06,1.131594000000000000e+06,1.130898000000000000e+06,1.130308250000000000e+06,1.129678500000000000e+06,1.129147000000000000e+06,1.128634500000000000e+06,1.128243250000000000e+06,1.127900750000000000e+06,1.127594375000000000e+06,1.127263750000000000e+06,1.127006750000000000e+06,1.126734000000000000e+06,1.126479500000000000e+06,1.126201625000000000e+06,1.126010250000000000e+06,1.125850750000000000e+06,1.125692250000000000e+06
1.325990125000000000e+06,1.214332375000000000e+06,1.187245250000000000e+06,1.174449875000000000e+06,1.167617500000000000e+06,1.163507000000000000e+06,1.160974125000000000e+06,1.159379625000000000e+06,1.158250750000000000e+06,1.157422250000000000e+06,1.156782500000000000e+06,1.156267250000000000e+06,1.155845375000000000e+06,1.155476750000000000e+06,1.155145875000000000e+06,1.154848500000000000e+06,1.154591750000000000e+06,1.154369500000000000e+06,1.154172000000000000e+06,1.153992500000000000e+06,1.153832750000000000e+06,1.153690500000000000e+06,1.153560000000000000e+06,1.153439500000000000e+06,1.153325875000000000e+06,1.153220000000000000e+06,1.153123500000000000e+06,1.153031375000000000e+06,1.152945125000000000e+06,1.152865125000000000e+06,1.152788625000000000e+06,1.152715250000000000e+06,1.152643750000000000e+06,1.152576500000000000e+06,1.152512500000000000e+06,1.152450500000000000e+06,1.152390875000000000e+06,1.152334625000000000e+06,1.152281250000000000e+06,1.152229125000000000e+06
1.526231500000000000e+06,1.223941125000000000e+06,1.145001250000000000e+06,1.108557250000000000e+06,1.088394500000000000e+06,1.075899750000000000e+06,1.067017250000000000e+06,1.060287000000000000e+06,1.055395125000000000e+06,1.051610500000000000e+06,1.048893500000000000e+06,1.046738000000000000e+06,1.045034500000000000e+06,1.043661250000000000e+06,1.042503875000000000e+06,1.041522000000000000e+06,1.040650250000000000e+06,1.039960125000000000e+06,1.039385250000000000e+06,1.038895875000000000e+06,1.038473000000000000e+06,1.038102562500000000e+06,1.037784687500000000e+06,1.037502000000000000e+06,1.037256500000000000e+06,1.037039312500000000e+06,1.036844750000000000e+06,1.036659687500000000e+06,1.036496625000000000e+06,1.036342375000000000e+06,1.036200125000000000e+06,1.036070000000000000e+06,1.035951812500000000e+06,1.035844625000000000e+06,1.035746000000000000e+06,1.035650750000000000e+06,1.035563000000000000e+06,1.035479125000000000e+06,1.035402062500000000e+06,1.035328500000000000e+06
1.491088875000000000e+06,1.216461125000000000e+06,1.157375000000000000e+06,1.130978000000000000e+06,1.115075750000000000e+06,1.104134250000000000e+06,1.096700625000000000e+06,1.091206125000000000e+06,1.087232250000000000e+06,1.084263875000000000e+06,1.081999250000000000e+06,1.080109750000000000e+06,1.078634500000000000e+06,1.077361375000000000e+06,1.076308750000000000e+06,1.075369250000000000e+06,1.074594250000000000e+06,1.073884250000000000e+06,1.073308375000000000e+06,1.072799875000000000e+06,1.072351625000000000e+06,1.071962250000000000e+06,1.071612375000000000e+06,1.071305625000000000e+06,1.071022250000000000e+06,1.070766875000000000e+06,1.070533000000000000e+06,1.070329125000000000e+06,1.070144750000000000e+06,1.069972500000000000e+06,1.069811250000000000e+06,1.069660375000000000e+06,1.069517000000000000e+06,1.069384000000000000e+06,1.069259500000000000e+06,1.069139375000000000e+06,1.069022500000000000e+06,1.068914375000000000e+06,1.068817125000000000e+06,1.068726625000000000e+06
1.517558125000000000e+06,1.282726000000000000e+06,1.230916875000000000e+06,1.212233000000000000e+06,1.202092250000000000e+06,1.196194250000000000e+06,1.192469250000000000e+06,1.189986500000000000e+06,1.188226000000000000e+06,1.186954500000000000e+06,1.185957250000000000e+06,1.185159625000000000e+06,1.184504250000000000e+06,1.183950250000000000e+06,1.183477625000000000e+06,1.183060000000000000e+06,1.182691625000000000e+06,1.182366750000000000e+06,1.182072750000000000e+06,1.181803500000000000e+06,1.181555750000000000e+06,1.181327750000000000e+06,1.181118625000000000e+06,1.180929125000000000e+06,1.180750625000000000e+06,1.180582625000000000e+06,1.180423375000000000e+06,1.180273250000000000e+06,1.180131125000000000e+06,1.179994250000000000e+06,1.179859125000000000e+06,1.179737250000000000e+06,1.179620375000000000e+06,1.179510625000000000e+06,1.179403375000000000e+06,1.179302625000000000e+06,1.179206250000000000e+06,1.179114875000000000e+06,1.179026125000000000e+06,1.178937875000000000e+06
1.501134125000000000e+06,1.279946000000000000e+06,1.234746250000000000e+06,1.215315875000000000e+06,1.204524875000000000e+06,1.198039500000000000e+06,1.193724250000000000e+06,1.190659250000000000e+06,1.188392750000000000e+06,1.186674125000000000e+06,1.185373375000000000e+06,1.184366250000000000e+06,1.183565750000000000e+06,1.182896500000000000e+06,1.182337000000000000e+06,1.181856125000000000e+06,1.181422500000000000e+06,1.181037250000000000e+06,1.180699625000000000e+06,1.180402625000000000e+06,1.180132875000000000e+06,1.179887000000000000e+06,1.179665625000000000e+06,1.179466500000000000e+06,1.179285250000000000e+06,1.179117000000000000e+06,1.178957875000000000e+06,1.178807250000000000e+06,1.178664625000000000e+06,1.178527625000000000e+06,1.178397750000000000e+06,1.178273750000000000e+06,1.178154250000000000e+06,1.178039500000000000e+06,1.177933500000000000e+06,1.177832000000000000e+06,1.177736750000000000e+06,1.177647000000000000e+06,1.177561625000000000e+06,1.177479500000000000e+06
5.300118000000000000e+06,2.320285250000000000e+06,1.837774625000000000e+06,1.651645625000000000e+06,1.562549250000000000e+06,1.492047500000000000e+06,1.438786250000000000e+06,1.401521000000000000e+06,1.371514000000000000e+06,1.348479875000000000e+06,1.330147375000000000e+06,1.313794125000000000e+06,1.302349125000000000e+06,1.292461875000000000e+06,1.284342750000000000e+06,1.277882000000000000e+06,1.272078375000000000e+06,1.266976500000000000e+06,1.262265750000000000e+06,1.257726625000000000e+06,1.253718750000000000e+06,1.249916750000000000e+06,1.246236250000000000e+06,1.243619875000000000e+06,1.240815125000000000e+06,1.238834875000000000e+06,1.236581750000000000e+06,1.234902875000000000e+06,1.233251875000000000e+06,1.231950750000000000e+06,1.230569875000000000e+06,1.229532750000000000e+06,1.228365125000000000e+06,1.227518000000000000e+06,1.226649375000000000e+06,1.225944875000000000e+06,1.225200750000000000e+06,1.224550125000000000e+06,1.223896625000000000e+06,1.223269500000000000e+06
