1.655565312500000000e+05,1.492285937500000000e+05,1.450912812500000000e+05,1.433154062500000000e+05,1.425028281250000000e+05,1.420309687500000000e+05,1.417175625000000000e+05,1.414877031250000000e+05,1.413128125000000000e+05,1.411786562500000000e+05,1.410687187500000000e+05,1.409784218750000000e+05,1.409031406250000000e+05,1.408390781250000000e+05,1.407850781250000000e+05,1.407373750000000000e+05,1.406955937500000000e+05,1.406576718750000000e+05,1.406215625000000000e+05,1.405840000000000000e+05,1.405514062500000000e+05,1.405229843750000000e+05,1.404970625000000000e+05,1.404732187500000000e+05,1.404508125000000000e+05,1.404303437500000000e+05,1.404110000000000000e+05,1.403933906250000000e+05,1.403773437500000000e+05,1.403621562500000000e+05,1.403480156250000000e+05,1.403348437500000000e+05,1.403220937500000000e+05,1.403097031250000000e+05,1.402978437500000000e+05,1.402862343750000000e+05,1.402754062500000000e+05,1.402650937500000000e+05,1.402553437500000000e+05,1.402459218750000000e+05
1.418367187500000000e+05,1.273936718750000000e+05,1.236753515625000000e+05,1.220316640625000000e+05,1.212468828125000000e+05,1.208440312500000000e+05,1.206018359375000000e+05,1.204404453125000000e+05,1.203254843750000000e+05,1.202385937500000000e+05,1.201680312500000000e+05,1.201096171875000000e+05,1.200602890625000000e+05,1.200184062500000000e+05,1.199820000000000000e+05,1.199500390625000000e+05,1.199218906250000000e+05,1.198966015625000000e+05,1.198733906250000000e+05,1.198524062500000000e+05,1.198335468750000000e+05,1.198163359375000000e+05,1.198003281250000000e+05,1.197858281250000000e+05,1.197721875000000000e+05,1.197594921875000000e+05,1.197475156250000000e+05,1.197360546875000000e+05,1.197253593750000000e+05,1.197151953125000000e+05,1.197056406250000000e+05,1.196966484375000000e+05,1.196879921875000000e+05,1.196796562500000000e+05,1.196716093750000000e+05,1.196639921875000000e+05,1.196567812500000000e+05,1.196498906250000000e+05,1.196431250000000000e+05,1.196366640625000000e+05
3.360110937500000000e+05,2.647182812500000000e+05,2.440858750000000000e+05,2.347161093750000000e+05,2.298782187500000000e+05,2.270513125000000000e+05,2.254504531250000000e+05,2.244645468750000000e+05,2.238058906250000000e+05,2.233280312500000000e+05,2.229848437500000000e+05,2.227019062500000000e+05,2.224569687500000000e+05,2.222708437500000000e+05,2.221042812500000000e+05,2.219545156250000000e+05,2.218265781250000000e+05,2.217157812500000000e+05,2.216140781250000000e+05,2.215255781250000000e+05,2.214378593750000000e+05,2.213590468750000000e+05,2.212896562500000000e+05,2.212275312500000000e+05,2.211706406250000000e+05,2.211208125000000000e+05,2.210756875000000000e+05,2.210343593750000000e+05,2.209970156250000000e+05,2.209632343750000000e+05,2.209313281250000000e+05,2.209005312500000000e+05,2.208702968750000000e+05,2.208413437500000000e+05,2.208125468750000000e+05,2.207856875000000000e+05,2.207604062500000000e+05,2.207371562500000000e+05,2.207149531250000000e+05,2.206941406250000000e+05
2.053081093750000000e+05,1.606354062500000000e+05,1.453833750000000000e+05,1.381013750000000000e+05,1.347848750000000000e+05,1.332771562500000000e+05,1.323722343750000000e+05,1.317830781250000000e+05,1.313628750000000000e+05,1.310399062500000000e+05,1.307913984375000000e+05,1.306012578125000000e+05,1.304323828125000000e+05,1.302966093750000000e+05,1.302037031250000000e+05,1.301216250000000000e+05,1.300491796875000000e+05,1.299855625000000000e+05,1.299279218750000000e+05,1.298766718750000000e+05,1.298297578125000000e+05,1.297877265625000000e+05,1.297501015625000000e+05,1.297158437500000000e+05,1.296841718750000000e+05,1.296547421875000000e+05,1.296275156250000000e+05,1.296015390625000000e+05,1.295770781250000000e+05,1.295537031250000000e+05,1.295318437500000000e+05,1.295113203125000000e+05,1.294921093750000000e+05,1.294737421875000000e+05,1.294562968750000000e+05,1.294398750000000000e+05,1.294240781250000000e+05,1.294087578125000000e+05,1.293942968750000000e+05,1.293802968750000000e+05
1.757010312500000000e+05,1.660378125000000000e+05,1.638979843750000000e+05,1.628748750000000000e+05,1.620977343750000000e+05,1.616393281250000000e+05,1.613150312500000000e+05,1.611333125000000000e+05,1.610027500000000000e+05,1.608986250000000000e+05,1.608116562500000000e+05,1.607388750000000000e+05,1.606789843750000000e+05,1.606264687500000000e+05,1.605805937500000000e+05,1.605400468750000000e+05,1.605046875000000000e+05,1.604728125000000000e+05,1.604437656250000000e+05,1.604173125000000000e+05,1.603933281250000000e+05,1.603710781250000000e+05,1.603506250000000000e+05,1.603319843750000000e+05,1.603144375000000000e+05,1.602982031250000000e+05,1.602830000000000000e+05,1.602686875000000000e+05,1.602552343750000000e+05,1.602425937500000000e+05,1.602307343750000000e+05,1.602193593750000000e+05,1.602086250000000000e+05,1.601985468750000000e+05,1.601891562500000000e+05,1.601800937500000000e+05,1.601714687500000000e+05,1.601631406250000000e+05,1.601550937500000000e+05,1.601473437500000000e+05
1.601452500000000000e+05,1.413686718750000000e+05,1.369256093750000000e+05,1.349948281250000000e+05,1.339678750000000000e+05,1.333736093750000000e+05,1.329893750000000000e+05,1.327228125000000000e+05,1.325295937500000000e+05,1.323830156250000000e+05,1.322676718750000000e+05,1.321762343750000000e+05,1.321010937500000000e+05,1.320398437500000000e+05,1.319865156250000000e+05,1.319387812500000000e+05,1.318973437500000000e+05,1.318602500000000000e+05,1.318254062500000000e+05,1.317947187500000000e+05,1.317670156250000000e+05,1.317414062500000000e+05,1.317179687500000000e+05,1.316966562500000000e+05,1.316770468750000000e+05,1.316587187500000000e+05,1.316422500000000000e+05,1.316269687500000000e+05,1.316123281250000000e+05,1.315983750000000000e+05,1.315855000000000000e+05,1.315736093750000000e+05,1.315623125000000000e+05,1.315514687500000000e+05,1.315412343750000000e+05,1.315313125000000000e+05,1.315217187500000000e+05,1.315125625000000000e+05,1.315036406250000000e+05,1.314951718750000000e+05
1.906639843750000000e+05,1.688020781250000000e+05,1.644033125000000000e+05,1.623899375000000000e+05,1.612925625000000000e+05,1.606386562500000000e+05,1.601997187500000000e+05,1.598885312500000000e+05,1.596488437500000000e+05,1.594609062500000000e+05,1.593165000000000000e+05,1.591970000000000000e+05,1.590988906250000000e+05,1.590136250000000000e+05,1.589417500000000000e+05,1.588797031250000000e+05,1.588246562500000000e+05,1.587770156250000000e+05,1.587344687500000000e+05,1.586971718750000000e+05,1.586639843750000000e+05,1.586342343750000000e+05,1.586072500000000000e+05,1.585825625000000000e+05,1.585599531250000000e+05,1.585394062500000000e+05,1.585207343750000000e+05,1.585030781250000000e+05,1.584868437500000000e+05,1.584716562500000000e+05,1.584577343750000000e+05,1.584442031250000000e+05,1.584317812500000000e+05,1.584202187500000000e+05,1.584095937500000000e+05,1.583996875000000000e+05,1.583903906250000000e+05,1.583815312500000000e+05,1.583732500000000000e+05,1.583655781250000000e+05
2.108505156250000000e+05,1.930036250000000000e+05,1.892022343750000000e+05,1.874966718750000000e+05,1.865733437500000000e+05,1.860090000000000000e+05,1.856169687500000000e+05,1.853313281250000000e+05,1.851098125000000000e+05,1.849376250000000000e+05,1.847937812500000000e+05,1.846729531250000000e+05,1.845693750000000000e+05,1.844804531250000000e+05,1.844054375000000000e+05,1.843397187500000000e+05,1.842796406250000000e+05,1.842257812500000000e+05,1.841781093750000000e+05,1.841357343750000000e+05,1.840954062500000000e+05,1.840596562500000000e+05,1.840278593750000000e+05,1.839998437500000000e+05,1.839742500000000000e+05,1.839510937500000000e+05,1.839297968750000000e+05,1.839098593750000000e+05,1.838908437500000000e+05,1.838732656250000000e+05,1.838566875000000000e+05,1.838410625000000000e+05,1.838263906250000000e+05,1.838127031250000000e+05,1.837995156250000000e+05,1.837867656250000000e+05,1.837744375000000000e+05,1.837627187500000000e+05,1.837517656250000000e+05,1.837412187500000000e+05
1.965136406250000000e+05,1.805239687500000000e+05,1.766987343750000000e+05,1.743732656250000000e+05,1.726152343750000000e+05,1.710982968750000000e+05,1.703425625000000000e+05,1.699312812500000000e+05,1.696417656250000000e+05,1.694368750000000000e+05,1.692799375000000000e+05,1.691583281250000000e+05,1.690599531250000000e+05,1.689800312500000000e+05,1.689124687500000000e+05,1.688552500000000000e+05,1.688059531250000000e+05,1.687620468750000000e+05,1.687229843750000000e+05,1.686876250000000000e+05,1.686551093750000000e+05,1.686260781250000000e+05,1.685991718750000000e+05,1.685741093750000000e+05,1.685512656250000000e+05,1.685293125000000000e+05,1.685094531250000000e+05,1.684910000000000000e+05,1.684739843750000000e+05,1.684586875000000000e+05,1.684445156250000000e+05,1.684311406250000000e+05,1.684182968750000000e+05,1.684062968750000000e+05,1.683947812500000000e+05,1.683835781250000000e+05,1.683729687500000000e+05,1.683629531250000000e+05,1.683535000000000000e+05,1.683444843750000000e+05
4.426060312500000000e+05,2.463986875000000000e+05,2.139894375000000000e+05,1.965692812500000000e+05,1.879295156250000000e+05,1.829386875000000000e+05,1.797459062500000000e+05,1.776083125000000000e+05,1.761065781250000000e+05,1.750585000000000000e+05,1.742710937500000000e+05,1.735873125000000000e+05,1.730620781250000000e+05,1.726174687500000000e+05,1.721873437500000000e+05,1.718895000000000000e+05,1.716554062500000000e+05,1.714635000000000000e+05,1.712922500000000000e+05,1.711366718750000000e+05,1.709995625000000000e+05,1.708748125000000000e+05,1.707657656250000000e+05,1.706689062500000000e+05,1.705840312500000000e+05,1.705146406250000000e+05,1.704518906250000000e+05,1.703930000000000000e+05,1.703363750000000000e+05,1.702816406250000000e+05,1.702301562500000000e+05,1.701796875000000000e+05,1.701266406250000000e+05,1.700697656250000000e+05,1.700151250000000000e+05,1.699607031250000000e+05,1.699182031250000000e+05,1.698825000000000000e+05,1.698504687500000000e+05,1.698206562500000000e+05
