1.643843746185302734e+01,2.207935619354248047e+01,2.828359913825988770e+01,3.482011795043945312e+01,4.134288787841796875e+01,4.787462782859802246e+01,5.439318609237670898e+01,6.093247675895690918e+01,6.746040749549865723e+01,7.425217247009277344e+01,8.095424985885620117e+01,8.759702563285827637e+01,9.424177885055541992e+01,1.010052652359008789e+02,1.075734038352966309e+02,1.141323349475860596e+02,1.207155716419219971e+02,1.272428400516510010e+02,1.337721607685089111e+02,1.404347510337829590e+02,1.469885220527648926e+02,1.535603852272033691e+02,1.601522169113159180e+02,1.667882740497589111e+02,1.735605866909027100e+02,1.802170557975769043e+02,1.868102955818176270e+02,1.934134502410888672e+02,1.999274847507476807e+02,2.065339651107788086e+02,2.131212871074676514e+02,2.197304117679595947e+02,2.263083145618438721e+02,2.328458769321441650e+02,2.394223794937133789e+02,2.460795035362243652e+02,2.526178812980651855e+02,2.591542325019836426e+02,2.657701206207275391e+02,2.723189764022827148e+02,2.789163916110992432e+02
1.579013824462890625e+01,2.149962472915649414e+01,2.776936435699462891e+01,3.436333036422729492e+01,4.107270169258117676e+01,4.770801568031311035e+01,5.431681537628173828e+01,6.091607284545898438e+01,6.758793139457702637e+01,7.443307471275329590e+01,8.107033276557922363e+01,8.757629156112670898e+01,9.414768290519714355e+01,1.006889185905456543e+02,1.071989576816558838e+02,1.137018079757690430e+02,1.201842572689056396e+02,1.266987826824188232e+02,1.332181224822998047e+02,1.397434949874877930e+02,1.462753348350524902e+02,1.527952678203582764e+02,1.592900168895721436e+02,1.658039152622222900e+02,1.723529045581817627e+02,1.788691048622131348e+02,1.853634357452392578e+02,1.918613905906677246e+02,1.983499515056610107e+02,2.048359017372131348e+02,2.113329501152038574e+02,2.178254954814910889e+02,2.243318085670471191e+02,2.308224825859069824e+02,2.373077912330627441e+02,2.437950804233551025e+02,2.502861523628234863e+02,2.567706832885742188e+02,2.632516796588897705e+02,2.697514717578887939e+02,2.762420780658721924e+02
1.540032625198364258e+01,2.100767087936401367e+01,2.718832445144653320e+01,3.368740129470825195e+01,4.019071483612060547e+01,4.667659258842468262e+01,5.315774083137512207e+01,5.964932131767272949e+01,6.612170481681823730e+01,7.260887098312377930e+01,7.908837532997131348e+01,8.556268620491027832e+01,9.206510281562805176e+01,9.856418442726135254e+01,1.050367574691772461e+02,1.114948978424072266e+02,1.180056412220001221e+02,1.244714126586914062e+02,1.309515645503997803e+02,1.374408488273620605e+02,1.439749374389648438e+02,1.505784370899200439e+02,1.571576223373413086e+02,1.638120861053466797e+02,1.703198781013488770e+02,1.769468250274658203e+02,1.837781224250793457e+02,1.905290420055389404e+02,1.972123713493347168e+02,2.038348546028137207e+02,2.104923844337463379e+02,2.171113197803497314e+02,2.238738479614257812e+02,2.305157358646392822e+02,2.371015300750732422e+02,2.436806485652923584e+02,2.502611644268035889e+02,2.569482989311218262e+02,2.637299861907958984e+02,2.702633044719696045e+02,2.767928941249847412e+02
1.570732450485229492e+01,2.137587714195251465e+01,2.762384295463562012e+01,3.419673681259155273e+01,4.074813652038574219e+01,4.736212420463562012e+01,5.398464369773864746e+01,6.054261636734008789e+01,6.711311793327331543e+01,7.371648120880126953e+01,8.030246901512145996e+01,8.687483930587768555e+01,9.346067428588867188e+01,9.998028349876403809e+01,1.065223236083984375e+02,1.131482322216033936e+02,1.196994481086730957e+02,1.262679865360260010e+02,1.328212354183197021e+02,1.393775146007537842e+02,1.459554593563079834e+02,1.527778360843658447e+02,1.593983120918273926e+02,1.659348328113555908e+02,1.724545023441314697e+02,1.789901823997497559e+02,1.855618062019348145e+02,1.921323459148406982e+02,1.986537463665008545e+02,2.051766905784606934e+02,2.116979491710662842e+02,2.182591905593872070e+02,2.248017535209655762e+02,2.313972980976104736e+02,2.379335887432098389e+02,2.445023663043975830e+02,2.510653836727142334e+02,2.576288483142852783e+02,2.641781110763549805e+02,2.707537240982055664e+02,2.773360216617584229e+02
1.562511277198791504e+01,2.132445740699768066e+01,2.759115910530090332e+01,3.417556595802307129e+01,4.073606061935424805e+01,4.729274082183837891e+01,5.386536693572998047e+01,6.045600914955139160e+01,6.700567960739135742e+01,7.359821820259094238e+01,8.015278792381286621e+01,8.670502734184265137e+01,9.326534795761108398e+01,9.978761911392211914e+01,1.063784716129302979e+02,1.129189143180847168e+02,1.195096583366394043e+02,1.260726976394653320e+02,1.326496484279632568e+02,1.392293577194213867e+02,1.458620169162750244e+02,1.526336033344268799e+02,1.592590014934539795e+02,1.658437788486480713e+02,1.724325218200683594e+02,1.789972195625305176e+02,1.855645649433135986e+02,1.921253244876861572e+02,1.986978485584259033e+02,2.052814059257507324e+02,2.118571131229400635e+02,2.184371881484985352e+02,2.250337042808532715e+02,2.316350424289703369e+02,2.382332251071929932e+02,2.448100118637084961e+02,2.514143953323364258e+02,2.580414173603057861e+02,2.646306223869323730e+02,2.712110147476196289e+02,2.777817728519439697e+02
1.566261196136474609e+01,2.135578632354736328e+01,2.763581156730651855e+01,3.424721765518188477e+01,4.085201907157897949e+01,4.743060398101806641e+01,5.402149510383605957e+01,6.061090350151062012e+01,6.720657300949096680e+01,7.377792739868164062e+01,8.033779430389404297e+01,8.692112922668457031e+01,9.349942111968994141e+01,1.000857307910919189e+02,1.067029185295104980e+02,1.132730076313018799e+02,1.198698847293853760e+02,1.264696238040924072e+02,1.330405797958374023e+02,1.396310806274414062e+02,1.462008352279663086e+02,1.528003795146942139e+02,1.593739302158355713e+02,1.659632604122161865e+02,1.725491969585418701e+02,1.791399717330932617e+02,1.857184355258941650e+02,1.923147556781768799e+02,1.989241738319396973e+02,2.054897921085357666e+02,2.120898537635803223e+02,2.186573014259338379e+02,2.252302742004394531e+02,2.318317618370056152e+02,2.384082028865814209e+02,2.449978594779968262e+02,2.515440070629119873e+02,2.581194722652435303e+02,2.647029681205749512e+02,2.712941033840179443e+02,2.778646578788757324e+02
1.561560177803039551e+01,2.130337619781494141e+01,2.758009147644042969e+01,3.415071249008178711e+01,4.073677921295166016e+01,4.731727147102355957e+01,5.390052628517150879e+01,6.048369884490966797e+01,6.706053972244262695e+01,7.364570426940917969e+01,8.022397422790527344e+01,8.678875660896301270e+01,9.338112711906433105e+01,9.995103263854980469e+01,1.065378217697143555e+02,1.131204497814178467e+02,1.197257010936737061e+02,1.262861127853393555e+02,1.337485914230346680e+02,1.403175122737884521e+02,1.469012191295623779e+02,1.534679901599884033e+02,1.600436260700225830e+02,1.666144087314605713e+02,1.731764726638793945e+02,1.797564978599548340e+02,1.863717288970947266e+02,1.930534038543701172e+02,1.995995316505432129e+02,2.061456687450408936e+02,2.126711039543151855e+02,2.191964778900146484e+02,2.257246363162994385e+02,2.322515304088592529e+02,2.387814590930938721e+02,2.453160555362701416e+02,2.518411588668823242e+02,2.583742842674255371e+02,2.649099464416503906e+02,2.714415588378906250e+02,2.779598069190979004e+02
1.553267121315002441e+01,2.119258856773376465e+01,2.741672277450561523e+01,3.393964982032775879e+01,4.048052763938903809e+01,4.701053047180175781e+01,5.353516674041748047e+01,6.006409406661987305e+01,6.661410522460937500e+01,7.312987327575683594e+01,7.964951348304748535e+01,8.617681980133056641e+01,9.271457195281982422e+01,9.927519035339355469e+01,1.057858314514160156e+02,1.123005549907684326e+02,1.188197152614593506e+02,1.253485622406005859e+02,1.318821580410003662e+02,1.384107446670532227e+02,1.449385797977447510e+02,1.514543168544769287e+02,1.579936549663543701e+02,1.645170626640319824e+02,1.710444524288177490e+02,1.775823419094085693e+02,1.841127746105194092e+02,1.906377010345458984e+02,1.971682627201080322e+02,2.037370467185974121e+02,2.103092484474182129e+02,2.168361883163452148e+02,2.233552403450012207e+02,2.299043641090393066e+02,2.364255583286285400e+02,2.429555923938751221e+02,2.494805018901824951e+02,2.560023143291473389e+02,2.625214147567749023e+02,2.690643951892852783e+02,2.755839412212371826e+02
1.554596972465515137e+01,2.119616675376892090e+01,2.742864584922790527e+01,3.395970821380615234e+01,4.049238443374633789e+01,4.700640559196472168e+01,5.353180122375488281e+01,6.008374118804931641e+01,6.659917426109313965e+01,7.314427757263183594e+01,7.968521165847778320e+01,8.623260760307312012e+01,9.275609159469604492e+01,9.928683686256408691e+01,1.058224411010742188e+02,1.123389036655426025e+02,1.188587567806243896e+02,1.254034280776977539e+02,1.319250202178955078e+02,1.384463512897491455e+02,1.449670066833496094e+02,1.515208187103271484e+02,1.580506124496459961e+02,1.645893254280090332e+02,1.711180078983306885e+02,1.776380898952484131e+02,1.841707761287689209e+02,1.906884028911590576e+02,1.972000901699066162e+02,2.037398004531860352e+02,2.102786107063293457e+02,2.168091015815734863e+02,2.233303523063659668e+02,2.298364620208740234e+02,2.363986554145812988e+02,2.429212758541107178e+02,2.494466135501861572e+02,2.559608924388885498e+02,2.624745488166809082e+02,2.689965417385101318e+02,2.755357923507690430e+02
1.552768015861511230e+01,2.117419958114624023e+01,2.738542652130126953e+01,3.393530273437500000e+01,4.045048451423645020e+01,4.699043273925781250e+01,5.350730419158935547e+01,6.001923489570617676e+01,6.653817963600158691e+01,7.305364418029785156e+01,7.959205245971679688e+01,8.610919952392578125e+01,9.266493296623229980e+01,9.919171953201293945e+01,1.057130951881408691e+02,1.122428395748138428e+02,1.187698142528533936e+02,1.253060553073883057e+02,1.318177461624145508e+02,1.383271238803863525e+02,1.448392405509948730e+02,1.513847408294677734e+02,1.579131221771240234e+02,1.644222545623779297e+02,1.709648616313934326e+02,1.774803097248077393e+02,1.840014374256134033e+02,1.905271522998809814e+02,1.970388588905334473e+02,2.035542278289794922e+02,2.100698547363281250e+02,2.166117823123931885e+02,2.231312377452850342e+02,2.296500933170318604e+02,2.361901843547821045e+02,2.427182726860046387e+02,2.492311091423034668e+02,2.557417457103729248e+02,2.622732543945312500e+02,2.688072519302368164e+02,2.753345780372619629e+02
